,movieId,mean,count,title
8466,113252,4.25,2,Housebound (2014)
8467,113275,4.5,1,The Hundred-Foot Journey (2014)
8468,113278,3.0,1,Batman: Assault on Arkham (2014)
8469,113280,4.0,1,White Frog (2012)
8470,113313,3.5,1,"Den, The (2013)"
8471,113345,2.0,2,Jupiter Ascending (2015)
8472,113348,2.75,4,Teenage Mutant Ninja Turtles (2014)
8473,113350,1.5,1,I'll Follow You Down (2013)
8474,113374,3.0,1,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)"
8475,113378,2.3,5,"Giver, The (2014)"
8476,113394,4.0,1,"Pretty One, The (2013)"
8477,113416,1.5,1,Revenge of the Green Dragons (2014)
8478,113453,3.1,5,Let's Be Cops (2014)
8479,113532,3.5,2,"Inbetweeners 2, The (2014)"
8480,113565,4.0,1,"Sacrament, The (2013)"
8481,113573,3.25,4,Sin City: A Dame to Kill For (2014)
8482,113604,2.0,1,If I Stay (2014)
8483,113705,3.5,1,"Two Days, One Night (Deux jours, une nuit) (2014)"
8484,113741,4.0,2,Coherence (2013)
8485,113780,3.0,1,"As Above, So Below (2014)"
8486,113829,5.0,1,"One I Love, The (2014)"
8487,113849,2.5,1,Headshot (2011)
8488,113862,4.0,1,"Guest, The (2014)"
8489,114028,4.0,2,Pride (2014)
8490,114044,3.5,1,Honeymoon (2014)
8491,114060,2.8333333333333335,3,The Drop (2014)
8492,114066,4.0,1,"20,000 Days on Earth (2014)"
8493,114074,3.3333333333333335,3,The Skeleton Twins (2014)
8494,114126,2.5,1,Beautiful Losers (2008)
8495,114180,2.9375,16,"Maze Runner, The (2014)"
8496,114184,3.5,1,Camp X-Ray (2014)
8497,114246,3.0,1,"Walk Among the Tombstones, A (2014)"
8498,114265,5.0,1,Laggies (2014)
8499,114335,3.0,1,La cravate (1957)
8500,114396,1.5,1,Cesar Chavez (2014)
8501,114494,1.5,1,Who Am I (Kein System Ist Sicher) (2014)
8502,114554,1.0,1,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)"
8503,114601,2.75,2,This Is Where I Leave You (2014)
8504,114627,3.25,2,Angel's Egg (Tenshi no tamago) (1985)
8505,114662,3.8,15,American Sniper (2014)
8506,114670,3.5,1,Tusk (2014)
8507,114678,4.25,2,Hector and the Search for Happiness (2014)
8508,114707,3.0,1,Horns (2014)
8509,114713,3.0,2,Annabelle (2014)
8510,114762,2.8333333333333335,3,Two Night Stand (2014)
8511,114795,3.5,4,Dracula Untold (2014)
8512,114818,2.1666666666666665,3,Stretch (2014)
8513,114847,3.0,1,Autómata (Automata) (2014)
8514,114925,2.0,1,"Captive, The (2014)"
8515,114935,3.9,10,Predestination (2014)
8516,115065,2.0,1,Justin and the Knights of Valour (2013)
8517,115111,3.5,1,Ward 13 (2003)
8518,115122,4.833333333333333,3,What We Do in the Shadows (2014)
8519,115149,3.8448275862068964,29,John Wick (2014)
8520,115151,2.0,1,Plastic (2014)
8521,115170,2.5,1,"Judge, The (2014)"
8522,115203,3.0,1,"Culture High, The (2014)"
8523,115210,3.769230769230769,13,Fury (2014)
8524,115216,3.0,1,"Salvation, The (2014)"
8525,115231,3.25,2,St. Vincent (2014)
8526,115502,3.5,1,"Rewrite, The (2014)"
8527,115569,4.166666666666667,18,Nightcrawler (2014)
8528,115617,3.8536585365853657,41,Big Hero 6 (2014)
8529,115664,4.0,2,The Book of Life (2014)
8530,115667,3.5,1,"Love, Rosie (2014)"
8531,115680,3.8333333333333335,3,Time Lapse (2014)
8532,115713,3.9107142857142856,28,Ex Machina (2015)
8533,115727,5.0,1,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981)
8534,115819,3.0,1,Mr Hublot (2013)
8535,115828,4.5,1,Copenhagen (2014)
8536,115877,3.6666666666666665,3,"Simpsons: The Longest Daycare, The (2012)"
8537,115969,4.0,1,Generation War (2013)
8538,116044,1.5,1,Christmas in Connecticut (1992)
8539,116138,2.0,1,Leviathan (2014)
8540,116169,2.5,1,Reign of Assassins (2010)
8541,116207,1.5,1,Zulu (2013)
8542,116411,4.5,1,Tangerines (2013)
8543,116413,3.0,1,Life Partners (2014)
8544,116419,1.5,1,Drive Hard (2014)
8545,116505,3.0,1,New Kids Nitro (2011)
8546,116529,3.0,1,Stalingrad (2013)
8547,116668,4.0,2,Dead Snow 2: Red vs. Dead (2014) 
8548,116718,3.5,1,Volga - Volga (1938)
8549,116724,4.0,1,You Are the Apple of My Eye (2011)
8550,116738,3.5,1,DeadHeads (2011)
8551,116797,4.02,50,The Imitation Game (2014)
8552,116799,3.6666666666666665,6,Inherent Vice (2014)
8553,116817,4.5,1,Rudderless (2014)
8554,116823,3.869565217391304,23,The Hunger Games: Mockingjay - Part 1 (2014)
8555,116849,2.5,1,Sex Ed (2014)
8556,116887,2.75,2,Exodus: Gods and Kings (2014)
8557,116897,4.25,10,Wild Tales (2014)
8558,116941,2.0,1,Jetsons: The Movie (1990)
8559,116963,1.5,1,Ski School (1991)
8560,116977,2.3333333333333335,3,Dumb and Dumber To (2014)
8561,116985,1.5,1,The Longest Week (2014)
8562,117107,2.5,1,Miss Meadows (2014)
8563,117109,3.0,2,Too Many Cooks (2014)
8564,117133,3.5,1,Painted Skin (2008)
8565,117176,3.7058823529411766,17,The Theory of Everything (2014)
8566,117192,4.5,3,Doctor Who: The Time of the Doctor (2013)
8567,117364,4.0,1,Virunga (2014)
8568,117368,3.5,1,The Madagascar Penguins in a Christmas Caper (2005)
8569,117444,3.0,1,Song of the Sea (2014)
8570,117466,3.5,3,In the Heart of the Sea (2015)
8571,117511,3.0,1,Hello Ladies: The Movie (2014)
8572,117529,3.260869565217391,23,Jurassic World (2015)
8573,117531,5.0,1,Watermark (2014)
8574,117533,3.875,4,Citizenfour (2014)
8575,117545,3.75,2,Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014)
8576,117572,2.5,1,Hit by Lightning (2014)
8577,117590,3.6363636363636362,11,Horrible Bosses 2 (2014)
8578,117630,1.0,1,Double Trouble (1992)
8579,117646,4.5,1,Dragonheart 2: A New Beginning (2000)
8580,117849,4.5,1,La Belle Verte (1996)
8581,117851,3.7,5,Penguins of Madagascar (2014)
8582,117867,4.0,1,'71 (2014)
8583,117877,3.0,1,The Rabbi's Cat (Le chat du rabbin) (2011)
8584,117881,3.8,5,Still Alice (2014)
8585,117887,4.0,4,Paddington (2014)
8586,117895,1.8333333333333333,6,Maze Runner: Scorch Trials (2015)
8587,117922,3.5,1,Ice Age: A Mammoth Christmas (2011)
8588,118082,3.5,1,The Voices (2014)
8589,118166,3.5,1,Courier (1987)
8590,118198,2.5,1,The Green Prince (2014)
8591,118248,1.5,1,Dying of the Light (2014)
8592,118270,5.0,1,Hellbenders (2012)
8593,118290,2.0,1,Omega Doom (1996)
8594,118326,2.0,1,By the Gun (2014)
8595,118354,3.0,1,Kill the Messenger (2014)
8596,118512,1.5,1,Bring It On: In It To Win It (2007)
8597,118530,4.5,1,Fans (1999)
8598,118572,3.5,2,The Mule (2014)
8599,118696,3.4166666666666665,18,The Hobbit: The Battle of the Five Armies (2014)
8600,118700,2.5,2,Selma (2014)
8601,118702,2.5,3,Unbroken (2014)
8602,118706,4.0,1,Black Sea (2015)
8603,118784,3.5,1,Good Copy Bad Copy (2007)
8604,118814,2.0,1,Playing It Cool (2014)
8605,118834,5.0,1,National Lampoon's Bag Boy (2007)
8606,118862,4.0,1,Closer to the Moon (2013)
8607,118880,3.5,2,"Girl Walks Home Alone at Night, A (2014)"
8608,118888,4.25,2,Dave Chappelle: For What it's Worth (2004)
8609,118894,5.0,1,Scooby-Doo! Abracadabra-Doo (2010)
8610,118896,4.0,1,Mommy (2014)
8611,118900,2.9,5,Wild (2014)
8612,118924,3.0,2,Top Five (2014)
8613,118930,4.5,1,Bill Burr: I'm Sorry You Feel That Way (2014)
8614,118985,3.75,2,Big Eyes (2014)
8615,118997,2.8,5,Into the Woods (2014)
8616,119068,2.0,1,"Men, Women & Children (2014)"
8617,119141,3.4583333333333335,12,The Interview (2014)
8618,119145,3.986111111111111,36,Kingsman: The Secret Service (2015)
8619,119153,4.5,1,Bill Burr: You People Are All the Same (2012)
8620,119155,3.5,6,Night at the Museum: Secret of the Tomb (2014)
8621,119167,3.5,1,Paradox (2010)
8622,119218,2.5,1,The Punisher: Dirty Laundry (2012)
8623,119655,2.25,2,Seventh Son (2014)
8624,119714,3.5,1,Corner Gas: The Movie (2014)
8625,119828,3.0,1,A Man Called Blade (1977)
8626,119964,2.0,1,A Merry Friggin' Christmas (2014)
8627,120130,5.0,1,Into the Forest of Fireflies' Light (2011)
8628,120138,5.0,1,PK (2014)
8629,120466,3.25,10,Chappie (2015)
8630,120478,4.333333333333333,3,The Salt of the Earth (2014)
8631,120625,4.5,1,The Fool (2014)
8632,120635,2.7,5,Taken 3 (2015)
8633,120637,2.5,2,Blackhat (2015)
8634,120761,3.5,1,By the Law (1926)
8635,120783,2.5,1,Son of a Gun (2014)
8636,120799,2.5,9,Terminator Genisys (2015)
8637,120807,4.0,1,John Mulaney: New In Town (2012)
8638,120813,4.5,1,Patton Oswalt: My Weakness Is Strong (2009)
8639,120827,3.0,1,The Hound of the Baskervilles (1988)
8640,120919,3.0,1,Man on High Heels (2014)
8641,121007,4.0,1,Space Buddies (2009)
8642,121035,2.0,1,Houdini (2014)
8643,121097,2.75,2,To Grandmother's House We Go (1992)
8644,121099,2.5,1,101 Dalmatians II: Patch's London Adventure (2003)
8645,121129,2.5,1,The Hungover Games (2014)
8646,121169,3.5,1,The Duke of Burgundy (2014)
8647,121171,4.0,1,Red Army (2014)
8648,121231,4.125,4,It Follows (2014)
8649,121253,3.0,1,The Town that Dreaded Sundown (2014)
8650,121338,4.5,1,Carry on Cabby (1963)
8651,121342,3.5,1,Carry on Cruising (1962)
8652,121372,4.5,1,Bill Burr: Let It Go (2010)
8653,121374,4.5,1,Bill Burr: Why Do I Do This? (2008)
8654,121469,4.5,1,Killer Movie (2008)
8655,121715,3.5,1,Sebastian Maniscalco: What's Wrong with People? (2012)
8656,121781,5.0,1,Stuart Little 3: Call of the Wild (2005)
8657,122092,5.0,1,Guy X (2005)
8658,122246,0.5,1,Tooth Fairy 2 (2012)
8659,122260,2.5,1,The Diary of Anne Frank (2009)
8660,122433,1.0,1,The Deadly Bees (1967)
8661,122490,1.5,1,Wicked Blood (2014)
8662,122627,0.5,1,Oblivion 2: Backlash (1996)
8663,122882,3.8191489361702127,47,Mad Max: Fury Road (2015)
8664,122884,2.5,2,Insidious: Chapter 3 (2015)
8665,122886,3.8536585365853657,41,Star Wars: Episode VII - The Force Awakens (2015)
8666,122888,0.5,1,Ben-hur (2016)
8667,122890,3.4166666666666665,6,Warcraft (2016)
8668,122892,3.5185185185185186,27,Avengers: Age of Ultron (2015)
8669,122896,3.7857142857142856,7,Pirates of the Caribbean: Dead Men Tell No Tales (2017)
8670,122898,2.5,6,Justice League (2017)
8671,122900,3.7222222222222223,27,Ant-Man (2015)
8672,122902,2.1,5,Fantastic Four (2015)
8673,122904,3.8333333333333335,54,Deadpool (2016)
8674,122906,3.727272727272727,11,Black Panther (2017)
8675,122912,4.0,13,Avengers: Infinity War - Part I (2018)
8676,122916,4.025,20,Thor: Ragnarok (2017)
8677,122918,3.925925925925926,27,Guardians of the Galaxy 2 (2017)
8678,122920,3.6136363636363638,22,Captain America: Civil War (2016)
8679,122922,3.7045454545454546,22,Doctor Strange (2016)
8680,122924,3.0714285714285716,14,X-Men: Apocalypse (2016)
8681,122926,4.15625,16,Untitled Spider-Man Reboot (2017)
8682,122932,2.0,1,Elsa & Fred (2014)
8683,123200,4.5,1,Jim Jefferies: I Swear to God (2009)
8684,123310,2.0,1,Tornado! (1996)
8685,123545,3.0,1,The Blue Lagoon (1949)
8686,123553,1.0,1,In the Name of the King III (2014)
8687,123947,2.75,2,Cake (2014)
8688,124273,4.5,1,Kevin Smith: Too Fat For 40 (2010)
8689,124404,5.0,1,"Snowflake, the White Gorilla (2011)"
8690,124484,3.0,1,Kenny & Company (1976)
8691,124851,5.0,1,Delirium (2014)
8692,124853,4.0,1,Why Man Creates (1968)
8693,124859,2.0,1,The Gambler (2014)
8694,125221,0.5,1,The Beast of Hollow Mountain (1956)
8695,125914,3.0,1,Mortdecai (2015)
8696,125916,1.0,3,Fifty Shades of Grey (2015)
8697,125970,3.5,1,Halloweentown (1998)
8698,125974,3.75,2,Halloweentown High (2004)
8699,126088,5.0,1,A Flintstones Christmas Carol (1994)
8700,126090,4.5,1,Hedgehog in the Fog (1975)
8701,126142,4.0,1,The Cave of the Golden Rose (1991)
8702,126420,1.5,1,American Heist (2015)
8703,126426,4.0,1,Solyaris (1968)
8704,126430,4.75,2,The Pacific (2010)
8705,126482,3.0,1,Strange Magic (2015)
8706,126548,3.25,6,The DUFF (2015)
8707,126577,4.0,1,"Daddy, I'm A Zombie (2012)"
8708,126921,5.0,1,The Fox and the Hound 2 (2006)
8709,127052,3.8333333333333335,3,Operation 'Y' & Other Shurik's Adventures (1965)
8710,127096,3.75,4,Project Almanac (2015)
8711,127098,4.375,4,Louis C.K.: Live at The Comedy Store (2015)
8712,127108,3.875,4,Brooklyn (2015)
8713,127114,4.0,1,The End of the Tour (2015)
8714,127116,4.5,1,Experimenter (2015)
8715,127130,4.0,1,Mistress America (2015)
8716,127132,2.0,1,Zipper (2015)
8717,127134,3.5,1,A Walk in the Woods (2015)
8718,127136,3.25,2,True Story (2015)
8719,127146,3.0,1,Kurt Cobain: Montage of Heck (2015)
8720,127152,4.25,2,Going Clear: Scientology and the Prison of Belief (2015)
8721,127164,3.5,1,"What Happened, Miss Simone? (2015)"
8722,127172,3.5,1,A Story of Children and Film (2013)
8723,127180,4.0,1,"Story of Film: An Odyssey, The (2011)"
8724,127184,4.0,1,Eden (2014)
8725,127194,2.0,1,The D Train (2015)
8726,127198,3.5833333333333335,6,Dope (2015)
8727,127202,3.75,6,Me and Earl and the Dying Girl (2015)
8728,127204,3.75,2,The Overnight (2015)
8729,127212,4.5,1,The Stanford Prison Experiment (2015)
8730,127298,4.0,2,A Pigeon Sat on a Branch Reflecting on Existence (2014)
8731,127319,1.5,1,The Loft (2014)
8732,127323,1.0,1,Vice (2015)
8733,127390,4.0,1,Family Guy Presents: Blue Harvest (2007)
8734,128087,5.0,1,Trinity and Sartana Are Coming (1972)
8735,128089,4.5,1,Kevin Hart: I'm a Grown Little Man (2009)
8736,128097,4.0,1,Jim Norton: American Degenerate (2013)
8737,128099,4.5,1,Jim Jefferies: BARE (2014)
8738,128197,2.0,1,Hard Promises (1991)
8739,128360,3.75,18,The Hateful Eight (2015)
8740,128366,4.0,1,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014)
8741,128488,3.0,1,Wild Card (2015)
8742,128512,2.0,2,Paper Towns (2015)
8743,128520,3.8,5,The Wedding Ringer (2015)
8744,128542,3.5,1,Wyrmwood (2015)
8745,128592,1.0,1,The Boy Next Door (2015)
8746,128594,4.0,1,Boy Meets Girl (2015)
8747,128620,3.9,5,Victoria (2015)
8748,128695,2.5,1,The Dark Valley (2014)
8749,128736,3.5,1,I'm Here (2010)
8750,128832,3.5,1,The Last Five Years (2014)
8751,128838,3.5,1,Crimson Peak (2015)
8752,128842,4.0,1,Dragonheart 3: The Sorcerer's Curse (2015)
8753,128852,3.75,2,Chris Rock: Bigger & Blacker (1999)
8754,128900,4.5,1,The Natural Love (1996)
8755,128902,4.0,1,The Forgotten Space (2010)
8756,128908,4.0,1,Cloudburst (2011)
8757,128914,5.0,1,Tom Segura: Completely Normal (2014)
8758,128944,3.5,1,"Honey, We Shrunk Ourselves (1997)"
8759,128968,4.0,2,Stitch! The Movie (2003)
8760,128975,2.875,4,Hot Tub Time Machine 2 (2015)
8761,128991,4.5,1,Johnny Express (2014)
8762,129011,3.5,1,Eddie Izzard: Glorious (1997)
8763,129229,2.0,1,Northmen - A Viking Saga (2014)
8764,129250,0.5,1,Superfast! (2015)
8765,129313,4.0,1,Reality (2014)
8766,129333,1.5,1,Julia (2014)
8767,129354,3.25,10,Focus (2015)
8768,129397,2.75,2,Marvel One-Shot: Item 47 (2012)
8769,129428,3.0,2,The Second Best Exotic Marigold Hotel (2015)
8770,129514,5.0,1,George Carlin: It's Bad for Ya! (2008)
8771,129657,1.0,1,Tracers (2015)
8772,129659,3.5,1,"McFarland, USA (2015)"
8773,129737,2.25,2,Unfinished Business (2015)
8774,129779,2.5,1,Ghost in the Shell Arise - Border 1: Ghost Pain (2013)
8775,129937,2.1666666666666665,3,Run All Night (2015)
8776,130050,3.0,1,Digging Up the Marrow (2014)
8777,130052,3.5,1,Clown (2014)
8778,130073,4.0,1,Cinderella (2015)
8779,130083,2.0,1,Kidnapping Mr. Heineken (2015)
8780,130087,3.75,2,The Cobbler (2015)
8781,130444,4.0,1,Ruby Red (2013)
8782,130450,2.5,3,Pan (2015)
8783,130452,4.0,1,While We're Young (2014)
8784,130482,4.0,1,Too Late for Tears (1949)
8785,130490,2.8333333333333335,6,Insurgent (2015)
8786,130498,3.5,1,La vérité si je mens ! (1997)
8787,130518,4.0,3,The Amazing Screw-On Head (2006)
8788,130520,3.25,8,Home (2015)
8789,130576,2.375,4,Midnight Special (2015)
8790,130578,4.0,1,"Gunman, The (2015)"
8791,130634,2.75,6,Furious 7 (2015)
8792,130686,3.0,1,The Final Girls (2015)
8793,130840,4.5,1,Spring (2015)
8794,130842,4.0,1,Power/Rangers (2015)
8795,130970,5.0,1,George Carlin: Life Is Worth Losing (2005)
8796,130976,4.5,1,Legend No. 17 (2013)
8797,130978,5.0,1,Love and Pigeons (1985)
8798,131013,3.125,8,Get Hard (2015)
8799,131023,4.5,1,That Sugar Film (2014)
8800,131098,5.0,1,Saving Santa (2013)
8801,131104,4.5,1,The Brain (1969)
8802,131130,5.0,1,Tom and Jerry: A Nutcracker Tale (2007)
8803,131237,5.0,1,What Men Talk About (2010)
8804,131439,3.0,1,Kill Me Three Times (2014)
8805,131480,2.0,1,Poker Night (2014)
8806,131578,2.5,1,Reckless Kelly (1994)
8807,131610,5.0,1,Willy/Milly (1986)
8808,131656,3.0,2,Shaun the Sheep Movie (2015)
8809,131714,3.0,3,Last Knights (2015)
8810,131724,5.0,1,The Jinx: The Life and Deaths of Robert Durst (2015)
8811,131739,3.0,1,Batman vs. Robin (2015)
8812,131749,3.0,1,Libre et assoupi (2014)
8813,131796,4.0,1,Woman in Gold (2015)
8814,131826,3.75,2,Iliza Shlesinger: Freezing Hot (2015)
8815,131920,4.5,1,The Road Within (2014)
8816,131934,1.0,1,The Malibu Bikini Shop (1986)
8817,132046,2.5,7,Tomorrowland (2015)
8818,132084,2.5,1,Let It Be Me (1995)
8819,132153,5.0,1,Buzzard (2015)
8820,132157,2.75,4,Paul Blart: Mall Cop 2 (2015)
8821,132333,5.0,1,Seve (2014)
8822,132335,1.0,1,Breathe (2014)
8823,132362,3.5,1,Patlabor 2: The Movie (1993)
8824,132422,3.25,2,Da Sweet Blood of Jesus (2014)
8825,132424,1.75,2,The Longest Ride (2015)
8826,132454,3.5,1,Girltrash: All Night Long (2014)
8827,132462,1.0,1,Sword of Vengeance (2014)
8828,132488,2.0,1,Lovesick (2014)
8829,132496,4.5,1,Danny Collins (2015)
8830,132584,3.5,1,The Even Stevens Movie (2003)
8831,132618,1.5,1,Kite (2014)
8832,132660,3.75,2,Man Up (2015)
8833,132796,1.875,4,San Andreas (2015)
8834,132800,3.0,2,Welcome to Me (2014)
8835,132888,3.0,1,Comedy Central Roast of James Franco (2013)
8836,133115,4.0,1,We Could Be King (2014)
8837,133195,1.5,1,Hitman: Agent 47 (2015)
8838,133217,3.5,1,B/W (2015)
8839,133281,2.0,1,Ricki and the Flash (2015)
8840,133365,2.0,1,Partisan (2015)
8841,133377,1.5,1,Infini (2015)
8842,133419,3.4444444444444446,9,Pitch Perfect 2 (2015)
8843,133545,1.0,1,Just Before I Go (2014)
8844,133645,4.0,1,Carol (2015)
8845,133712,3.75,2,Office Romance (1977)
8846,133716,4.5,1,Bootleggers (1961)
8847,133771,4.0,7,The Lobster (2015)
8848,133780,3.0,1,Güeros (2014)
8849,133782,2.0,1,Maggie (2015)
8850,133798,1.5,1,Hot Pursuit (2015)
8851,133802,4.25,2,Slow West (2015)
8852,133832,3.5,1,The Green Inferno (2014)
8853,133867,4.5,1,Barely Lethal (2015)
8854,133879,4.0,1,Carry On Don't Lose Your Head (1966)
8855,134004,5.0,1,What Love Is (2007)
8856,134019,3.5,1,The Monkey King (1964)
8857,134021,2.5,1,5 to 7 (2014)
8858,134041,4.0,1,Afonya (1975)
8859,134095,5.0,1,My Love (2006)
8860,134109,5.0,1,Radio Day (2008)
8861,134130,4.0,48,The Martian (2015)
8862,134158,1.5,1,Return to Sender (2015)
8863,134170,3.7142857142857144,7,Kung Fury (2015)
8864,134184,4.5,1,Elections Day (2007)
8865,134214,3.5,4,Youth (2015)
8866,134246,0.5,1,Survivor (2015)
8867,134248,3.0,1,Hot Girls Wanted (2015)
8868,134252,4.5,1,That Munchhausen (1979)
8869,134326,4.5,1,The Taming of the Scoundrel (1980)
8870,134334,4.5,1,Phir Hera Pheri (2006)
8871,134368,3.6875,16,Spy (2015)
8872,134393,3.2,10,Trainwreck (2015)
8873,134515,3.0,1,BMX Bandits (1983)
8874,134524,3.0,1,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014)
8875,134528,0.5,1,Aloha (2015)
8876,134775,2.0,1,Dragon Blade (2015)
8877,134783,2.0,1,Entourage (2015)
8878,134796,5.0,1,Bitter Lake (2015)
8879,134808,2.0,1,No Way Jose (2015)
8880,134847,5.0,1,Ghost Graduation (2012)
8881,134849,4.0,1,Duck Amuck (1953)
8882,134853,3.813953488372093,43,Inside Out (2015)
8883,134859,3.5,1,The Wolfpack (2015)
8884,134861,2.5,1,Trevor Noah: African American (2013)
8885,134881,4.333333333333333,3,Love & Mercy (2014)
8886,135133,3.7,10,The Hunger Games: Mockingjay - Part 2 (2015)
8887,135137,2.5833333333333335,6,Pixels (2015)
8888,135143,3.6785714285714284,14,Fantastic Beasts and Where to Find Them (2016)
8889,135198,4.0,1,The Hairdresser (2010)
8890,135216,0.5,1,The Star Wars Holiday Special (1978)
8891,135288,3.0,1,Mr. Holmes (2015)
8892,135436,3.0714285714285716,7,The Secret Life of Pets (2016)
8893,135456,3.25,2,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005)
8894,135518,2.75,2,Self/less (2015)
8895,135532,3.3333333333333335,3,The Last Witch Hunter (2015)
8896,135534,3.5,1,Krampus (2015)
8897,135536,2.9166666666666665,12,Suicide Squad (2016)
8898,135567,2.375,4,Independence Day: Resurgence (2016)
8899,135569,3.466666666666667,15,Star Trek Beyond (2016)
8900,135777,4.5,1,Golmaal (2006)
8901,135787,3.5,1,Bruce Lee: A Warrior's Journey (2000)
8902,135803,3.5,1,Five Element Ninjas (1982)
8903,135815,4.0,1,The Magnificent Ruffians (1979)
8904,135861,2.7777777777777777,9,Ted 2 (2015)
8905,135885,3.0,1,Absolutely Anything (2015)
8906,135887,3.1666666666666665,15,Minions (2015)
8907,135937,3.0,1,The Silence of the Hams (1994)
8908,136012,1.5,1,Bloodsport III (1996)
8909,136016,3.0,4,The Good Dinosaur (2015)
8910,136018,2.5,3,Black Mass (2015)
8911,136020,3.0588235294117645,17,Spectre (2015)
8912,136024,3.0,1,The Professional: Golgo 13 (1983)
8913,136297,0.5,1,Mortal Kombat: The Journey Begins (1995)
8914,136305,1.0,2,Sharknado 3: Oh Hell No! (2015)
8915,136341,5.0,1,Scooby-Doo! and the Samurai Sword (2009)
8916,136353,5.0,1,Scooby-Doo! and the Loch Ness Monster (2004)
8917,136355,5.0,1,Big Top Scooby-Doo! (2012)
8918,136359,5.0,1,Scooby-Doo Goes Hollywood (1979)
8919,136443,1.5,1,Gabriel Iglesias: Hot and Fluffy (2007)
8920,136445,5.0,1,George Carlin: Back in Town (1996)
8921,136447,5.0,1,George Carlin: You Are All Diseased (1999)
8922,136449,3.75,2,Ghost in the Shell 2.0 (2008)
8923,136469,5.0,1,Larry David: Curb Your Enthusiasm (1999)
8924,136471,3.5,1,Kevin Hart: Laugh at My Pain (2011)
8925,136503,5.0,1,Tom and Jerry: Shiver Me Whiskers (2006)
8926,136511,2.0,1,Jeff Dunham: All Over the Map (2014)
8927,136540,4.5,1,The FP (2012)
8928,136556,5.0,1,Kung Fu Panda: Secrets of the Masters (2011)
8929,136562,3.75,6,Steve Jobs (2015)
8930,136564,2.5,1,Macbeth (2015)
8931,136598,3.4166666666666665,6,Vacation (2015)
8932,136602,3.0,2,Creep (2014)
8933,136654,1.5,1,The Face of an Angel (2015)
8934,136664,1.0,1,Wild Horses (2015)
8935,136666,2.25,2,Search Party (2014)
8936,136778,2.0,1,The Squeeze (2015)
8937,136786,1.5,1,Careful What You Wish For (2015)
8938,136800,1.5,1,Robot Overlords (2014)
8939,136816,2.5,1,Bad Asses on the Bayou (2015)
8940,136834,5.0,1,The Eye: Infinity (2005)
8941,136838,2.5,1,Kiss me Kismet (2006)
8942,136840,3.5,1,Da geht noch was! (2013)
8943,136850,5.0,1,Villain (1971)
8944,136859,1.5,1,The Lovers (2015)
8945,136864,2.34375,16,Batman v Superman: Dawn of Justice (2016)
8946,136912,2.0,1,God Loves Caviar (2012)
8947,136958,2.0,1,Mortuary (1983)
8948,137218,2.5,1,April Morning (1988)
8949,137337,3.5,4,Amy (2015)
8950,137345,2.0,1,That Demon Within (2014)
8951,137517,0.5,1,Carnival Magic (1981)
8952,137595,4.0,1,Magic Mike XXL (2015)
8953,137857,3.6363636363636362,11,The Jungle Book (2016)
8954,137859,4.0,1,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993)
8955,137863,4.0,1,Dragon Ball Z: Resurrection of F (2015)
8956,138036,3.4722222222222223,18,The Man from U.N.C.L.E. (2015)
8957,138186,0.5,1,Sorrow (2015)
8958,138204,4.0,2,7 Days in Hell (2015)
8959,138208,3.0,2,The Walk (2015)
8960,138210,3.3,5,13 Hours (2016)
8961,138396,3.5,1,There Will Come a Day (2013)
8962,138546,1.5,1,The Opposite Sex (2014)
8963,138610,1.5,1,The Gallows (2015)
8964,138632,5.0,1,Tokyo Tribe (2014)
8965,138702,3.0,1,Feast (2014)
8966,138798,0.5,1,Joe Dirt 2: Beautiful Loser (2015)
8967,138835,5.0,1,Return to Treasure Island (1988)
8968,138966,5.0,1,Nasu: Summer in Andalusia (2003)
8969,139052,2.0,1,Dark Places (2015)
8970,139130,2.5,1,Afro Samurai (2007)
8971,139157,4.5,1,Massu Engira Maasilamani (2015)
8972,139385,3.903225806451613,31,The Revenant (2015)
8973,139415,3.0,1,Irrational Man (2015)
8974,139511,3.0,1,Exte: Hair Extensions (2007)
8975,139640,5.0,1,Ooops! Noah is Gone... (2015)
8976,139642,2.8333333333333335,6,Southpaw (2015)
8977,139644,3.5454545454545454,11,Sicario (2015)
8978,139655,3.0,1,Goodnight Mommy (Ich seh ich seh) (2014)
8979,139717,1.25,2,10 Cent Pistol (2015)
8980,139747,3.5,1,Before We Go (2014)
8981,139855,3.25,2,Anomalisa (2015)
8982,139857,1.5,1,Colonia (2016)
8983,139859,2.5,1,Ghost in the Shell Arise - Border 2: Ghost Whispers (2013)
8984,139915,2.25,2,How to Make Love Like an Englishman (2014)
8985,139994,4.0,1,Fracchia contro Dracula (1985)
8986,140016,2.0,1,Always Watching: A Marble Hornets Story (2015)
8987,140038,4.5,1,Madly in Love (1981)
8988,140110,3.6538461538461537,13,The Intern (2015)
8989,140133,5.0,1,Hollywood Chainsaw Hookers (1988)
8990,140162,4.5,1,Love (2015)
8991,140174,3.5625,8,Room (2015)
8992,140237,2.0,1,The Runner (2015)
